"","N1","N2","N3","T1","T2","T3","U1","U2","U3","U87"
"hsa-mir-3146_3746",3.62114620197546,5.41747008610567,0,2.93421034673611,1.89171596485702,2.31737490701891,0.810279450469433,0,2.08011241408784,3.56643122550103
"hsa-miR-3146_3747",3.62114620197546,5.41747008610567,0,1.67669162670635,0.945857982428512,1.54491660467928,0.810279450469433,0,0,1.78321561275052
"hsa-mir-1183_3748",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1183_3749",0,0,0,0,0,0,0,0,0,0
"hsa-mir-148a_3750",21079.8990904332,15794.0922890325,15175.5019117925,912.958590741608,629.941416297389,654.272182081673,15469.8552683624,12780.8845123743,13310.6393377481,354.859906937353
"hsa-miR-148a-5p_3751",195.541894906675,372.72194192407,179.498022265071,7.96428522685517,8.51272184185661,9.26949962807565,183.933435256561,143.102975645898,167.449049334071,0
"hsa-miR-148a-3p_3752",20884.3571955265,15421.3703471084,14996.0038895274,904.994305514753,621.428694455532,645.002682453597,15285.9218331058,12637.7815367284,13143.190288414,354.859906937353
"hsa-mir-196b_3753",0,9.75144615499021,0,76.7086419218156,77.560354559138,91.9225379784169,38.0831341720633,45.8376718865767,41.6022482817568,0
"hsa-miR-196b-5p_3754",0,9.75144615499021,0,75.0319502951092,75.6686385942809,91.9225379784169,38.0831341720633,45.8376718865767,40.5621920747129,0
"hsa-miR-196b-3p_3755",0,0,0,0.838345813353176,0,0,0,0,1.04005620704392,0
"hsa-mir-550a-3_3756",4.82819493596728,6.50096410332681,7.91903039404723,10.4793226669147,17.0254436837132,20.8563741631702,22.6878246131441,25.7138159363723,17.6809555197467,16.0489405147547
"hsa-miR-550a-3p_3757",1.20704873399182,4.33397606888454,6.59919199503936,5.03007488011905,10.4044378067136,10.8144162327549,10.5336328561026,13.4159039668029,7.28039344930745,12.4825092892536
"hsa-miR-550a-3-5p_3758",3.62114620197546,2.16698803444227,1.31983839900787,5.44924778679564,6.62100587699958,10.0419579304153,12.1541917570415,12.2979119695694,10.4005620704392,3.56643122550103
"hsa-mir-550b-1_3759",41.0396569557219,18.4193982927593,30.356283177181,75.8702961084624,67.1559167524243,62.5691224895106,81.8382244974127,76.0234558118833,55.1229789733278,12.4825092892536
"hsa-miR-550b-3p_3760",37.4185107537464,16.252410258317,27.7166063791653,68.7443566949604,61.4807688578533,47.8924147450575,71.3045916413101,67.0795198340147,50.9627541451521,8.91607806375259
"hsa-miR-550b-2-5p_3761",3.62114620197546,2.16698803444227,2.63967679801574,7.12593941350199,5.67514789457107,14.6767077444531,10.5336328561026,8.94393597786863,4.16022482817568,3.56643122550103
"hsa-mir-550a-1_3762",41.0396569557219,18.4193982927593,30.356283177181,75.8702961084624,67.1559167524243,62.5691224895106,81.8382244974127,76.0234558118833,55.1229789733278,12.4825092892536
"hsa-miR-550a-5p_3763",37.4185107537464,16.252410258317,27.7166063791653,68.7443566949604,61.4807688578533,47.8924147450575,71.3045916413101,67.0795198340147,50.9627541451521,8.91607806375259
"hsa-miR-550a-3p_3764",3.62114620197546,2.16698803444227,2.63967679801574,7.12593941350199,5.67514789457107,14.6767077444531,10.5336328561026,8.94393597786863,4.16022482817568,3.56643122550103
"hsa-mir-550a-2_3765",32.5903158177792,27.0873504305284,31.6761215761889,72.9360857617263,73.7769226294239,91.1500796760772,64.0120765870852,77.1414478091169,94.6451148409968,17.8321561275052
"hsa-miR-550a-5p_3766",28.9691696158037,20.5863863272016,29.0364447781732,65.8101463482243,68.1017747348529,79.5632051409827,53.4784437309826,62.6075518450804,81.1243841494258,14.2657249020041
"hsa-miR-550a-3p_3767",3.62114620197546,6.50096410332681,2.63967679801574,7.12593941350199,5.67514789457107,11.5868745350946,10.5336328561026,14.5338959640365,13.520730691571,3.56643122550103
"hsa-mir-550b-2_3768",32.5903158177792,27.0873504305284,31.6761215761889,72.9360857617263,73.7769226294239,91.1500796760772,64.0120765870852,77.1414478091169,94.6451148409968,17.8321561275052
"hsa-miR-550b-3p_3769",28.9691696158037,20.5863863272016,29.0364447781732,65.8101463482243,68.1017747348529,79.5632051409827,53.4784437309826,62.6075518450804,81.1243841494258,14.2657249020041
"hsa-miR-550b-2-5p_3770",3.62114620197546,6.50096410332681,2.63967679801574,7.12593941350199,5.67514789457107,11.5868745350946,10.5336328561026,14.5338959640365,13.520730691571,3.56643122550103
"hsa-mir-548n_3771",3.62114620197546,4.33397606888454,3.95951519702361,11.7368413869445,16.0795857012847,20.8563741631702,4.8616767028166,4.47196798893431,6.24033724226352,82.0279181865238
"hsa-miR-548n_3772",3.62114620197546,4.33397606888454,3.95951519702361,11.7368413869445,16.0795857012847,20.8563741631702,4.8616767028166,4.47196798893431,6.24033724226352,82.0279181865238
"hsa-mir-1200_3773",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1200_3774",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3943_3775",1.20704873399182,0,0,0,0,0,0,0,0,0
"hsa-miR-3943_3776",1.20704873399182,0,0,0,0,0,0,0,0,0
"hsa-mir-6837_3777",3.62114620197546,1.08349401722113,1.31983839900787,1.67669162670635,0,1.54491660467928,1.62055890093887,1.11799199723358,1.04005620704392,1.78321561275052
"hsa-miR-6837-5p_3778",3.62114620197546,0,1.31983839900787,0.419172906676588,0,0,0,0,0,0
"hsa-miR-6837-3p_3779",0,1.08349401722113,0,1.25751872002976,0,1.54491660467928,1.62055890093887,1.11799199723358,1.04005620704392,1.78321561275052
"hsa-mir-6838_3780",1.20704873399182,1.08349401722113,1.31983839900787,1.25751872002976,0,1.54491660467928,0.810279450469433,0,1.04005620704392,0
"hsa-miR-6838-5p_3781",1.20704873399182,1.08349401722113,1.31983839900787,1.25751872002976,0,1.54491660467928,0.810279450469433,0,1.04005620704392,0
"hsa-miR-6838-3p_3782",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4649_3783",0,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-4649-5p_3784",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4649-3p_3785",0,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-mir-4657_3786",2.41409746798364,0,0,1.25751872002976,0.945857982428512,1.54491660467928,0,0,2.08011241408784,0
"hsa-miR-4657_3787",2.41409746798364,0,0,1.25751872002976,0.945857982428512,1.54491660467928,0,0,2.08011241408784,0
"hsa-mir-4283-1_3788",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4283_3789",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3147_3790",0,0,0,0,0,0,1.62055890093887,0,0,0
"hsa-miR-3147_3791",0,0,0,0,0,0,1.62055890093887,0,0,0
"hsa-mir-4283-2_3792",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4283_3793",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6839_3794",2.41409746798364,1.08349401722113,3.95951519702361,0,0.945857982428512,0,0.810279450469433,0,1.04005620704392,1.78321561275052
"hsa-miR-6839-5p_3795",2.41409746798364,1.08349401722113,3.95951519702361,0,0.945857982428512,0,0.810279450469433,0,1.04005620704392,0
"hsa-miR-6839-3p_3796",0,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-mir-4650-1_3797",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-5p_3798",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-3p_3799",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3914-1_3800",0,2.16698803444227,0,0,0,0,2.4308383514083,5.58995998616789,3.12016862113176,0
"hsa-miR-3914_3801",0,0,0,0,0,0,1.62055890093887,1.11799199723358,2.08011241408784,0
"hsa-mir-3914-2_3802",0,2.16698803444227,0,0,0,0,2.4308383514083,5.58995998616789,3.12016862113176,0
"hsa-miR-3914_3803",0,2.16698803444227,0,0,0,0,0.810279450469433,3.35397599170074,1.04005620704392,0
"hsa-mir-4650-2_3804",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-5p_3805",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-3p_3806",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4284_3807",0,0,0,0,0,0.772458302339638,0.810279450469433,1.11799199723358,0,0
"hsa-miR-4284_3808",0,0,0,0,0,0.772458302339638,0.810279450469433,1.11799199723358,0,0
"hsa-mir-590_3809",113.462580995231,130.019282066536,91.0688495315431,268.270660273016,298.89112244741,393.181275890876,367.056591062653,376.763303067716,323.457480390659,417.272453383621
"hsa-miR-590-5p_3810",35.0044132857628,23.836868378865,29.0364447781732,44.8515010143949,42.563609209283,44.0301232333593,71.3045916413101,68.1975118312483,61.3633162155913,23.1818029657567
"hsa-miR-590-3p_3811",78.4581677094683,104.015425653229,60.7125663543621,223.419159258621,255.381655255698,348.378694355177,294.131440520404,307.447799239234,261.054107968024,394.090650417864
"hsa-mir-4651_3812",0,0,0,1.67669162670635,2.83757394728554,3.08983320935855,0.810279450469433,2.23598399446716,2.08011241408784,0
"hsa-miR-4651_3813",0,0,0,1.25751872002976,1.89171596485702,2.31737490701891,0.810279450469433,1.11799199723358,2.08011241408784,0
"hsa-mir-1285-1_3814",0,5.41747008610567,3.95951519702361,17.1860891737401,16.0795857012847,22.4012907678495,12.1541917570415,4.47196798893431,7.28039344930745,5.34964683825155
"hsa-miR-1285-3p_3815",0,5.41747008610567,3.95951519702361,17.1860891737401,16.0795857012847,21.6288324655099,12.1541917570415,4.47196798893431,7.28039344930745,5.34964683825155
"hsa-miR-1285-5p_3816",0,0,0,0,0,0.772458302339638,0,0,0,0
"hsa-mir-653_3817",2.41409746798364,2.16698803444227,2.63967679801574,1.25751872002976,0.945857982428512,1.54491660467928,0.810279450469433,0,0,12.4825092892536
"hsa-miR-653-5p_3818",1.20704873399182,2.16698803444227,2.63967679801574,1.25751872002976,0,0.772458302339638,0.810279450469433,0,0,12.4825092892536
"hsa-miR-653-3p_3819",1.20704873399182,0,0,0,0.945857982428512,0.772458302339638,0,0,0,0
"hsa-mir-489_3820",0,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-miR-489-3p_3821",0,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-miR-489-5p_3822",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4652_3823",0,1.08349401722113,0,0,0,0,0,0,1.04005620704392,0
"hsa-miR-4652-5p_3824",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4652-3p_3825",0,1.08349401722113,0,0,0,0,0,0,1.04005620704392,0
"hsa-mir-591_3826",0,0,0,0,0,0,0,0,0,0
"hsa-miR-591_3827",0,0,0,0,0,0,0,0,0,0
"hsa-mir-5692a-1_3828",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-miR-5692a_3829",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-5692c-2_3830",0,0,0,0,0,0,0,0,0,0
"hsa-miR-5692c_3831",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3609_3832",31.3832670837873,27.0873504305284,29.0364447781732,62.8759360014882,94.5857982428512,87.2877881643791,34.8420163701856,25.7138159363723,22.8812365549663,3.56643122550103
"hsa-miR-3609_3833",31.3832670837873,27.0873504305284,29.0364447781732,62.8759360014882,94.5857982428512,87.2877881643791,34.8420163701856,25.7138159363723,22.8812365549663,3.56643122550103
"hsa-mir-25_3834",8504.86537970637,8072.03042829745,10066.407469233,19889.3352488974,19368.3339061886,18218.4290606804,25023.8602688475,23822.1734770531,25672.7474146721,22769.8801592114
"hsa-miR-25-5p_3835",123.118970867166,109.432895739335,155.740931082929,246.054496219157,316.862424113551,302.031196214798,455.377051163821,503.09639875511,588.671813186859,87.3775650247753
"hsa-miR-25-3p_3836",8376.91821390323,7962.59753255812,9906.70702295308,19634.0589487314,19042.0129022508,17911.7631146515,24561.1907026294,23305.6611743312,25070.5548707937,22682.5025941866
"hsa-mir-93_3837",7370.23956975406,7910.58981973151,10181.2334099467,15838.0291058682,16759.6575906508,19276.6969348857,22522.5276052483,23963.0404687045,26792.8879496584,9024.85421613037
"hsa-miR-93-5p_3838",7247.12059888689,7803.32391202661,10059.808277238,15618.8016756763,16550.6229765341,19023.3306117183,22226.775605827,23607.5190135842,26391.4262537395,8971.35774774785
"hsa-miR-93-3p_3839",121.911922133174,108.349401722113,121.425132708724,217.550738565149,207.142898151844,251.821406562722,295.751999421343,355.521455120278,396.261414883734,53.4964683825155
"hsa-mir-106b_3840",2475.65695341722,3125.88023968297,2675.31243478896,5743.92634018928,5371.52748221152,5693.01768824313,5872.90545700245,5743.12488978889,6134.25150914504,7261.25397512011
"hsa-miR-106b-5p_3841",815.964944178471,1721.67199336438,1008.35653684201,2108.43972058324,1962.65531353916,2643.35231060624,2879.73316696836,2930.25702474921,2992.24170766536,2466.18719243397
"hsa-miR-106b-3p_3842",1653.65676556879,1393.37330614638,1657.71702915389,3626.68398856584,3397.52187288321,3026.4916285667,2971.29474487141,2802.80593706458,3122.24873354585,4793.28356707339
"hsa-mir-4658_3843",0,2.16698803444227,0,1.25751872002976,2.83757394728554,0,0.810279450469433,0,0,0
"hsa-miR-4658_3844",0,2.16698803444227,0,1.25751872002976,2.83757394728554,0,0.810279450469433,0,0,0
"hsa-mir-6840_3845",3.62114620197546,3.2504820516634,3.95951519702361,0.419172906676588,2.83757394728554,2.31737490701891,6.48223560375546,10.0619279751022,4.16022482817568,0
"hsa-miR-6840-5p_3846",1.20704873399182,3.2504820516634,2.63967679801574,0,1.89171596485702,2.31737490701891,6.48223560375546,7.82594398063505,4.16022482817568,0
"hsa-miR-6840-3p_3847",2.41409746798364,0,1.31983839900787,0.419172906676588,0.945857982428512,0,0,2.23598399446716,0,0
"hsa-mir-6875_3848",1.20704873399182,4.33397606888454,1.31983839900787,2.09586453338294,1.89171596485702,0.772458302339638,1.62055890093887,1.11799199723358,2.08011241408784,0
"hsa-miR-6875-5p_3849",0,2.16698803444227,1.31983839900787,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-6875-3p_3850",1.20704873399182,2.16698803444227,0,1.67669162670635,1.89171596485702,0,1.62055890093887,1.11799199723358,2.08011241408784,0
"hsa-mir-4653_3851",1.20704873399182,1.08349401722113,0,0.419172906676588,0,0.772458302339638,0.810279450469433,0,2.08011241408784,0
"hsa-miR-4653-5p_3852",1.20704873399182,0,0,0.419172906676588,0,0.772458302339638,0,0,2.08011241408784,0
"hsa-miR-4653-3p_3853",0,1.08349401722113,0,0,0,0,0.810279450469433,0,0,0
"hsa-mir-4285_3854",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4285_3855",0,0,0,0,0,0,0,0,0,0
"hsa-mir-548o_3856",56.7312904976156,68.2601230849315,60.7125663543621,141.26126955001,88.9106503482801,183.845075956834,72.9251505422489,83.8493997925184,94.6451148409968,652.656914266689
"hsa-miR-548o-3p_3857",56.7312904976156,68.2601230849315,60.7125663543621,141.26126955001,88.9106503482801,183.845075956834,72.9251505422489,83.8493997925184,94.6451148409968,652.656914266689
"hsa-mir-5090_3858",0,2.16698803444227,0,1.25751872002976,1.89171596485702,0.772458302339638,0,2.23598399446716,1.04005620704392,0
"hsa-miR-5090_3859",0,2.16698803444227,0,1.25751872002976,1.89171596485702,0.772458302339638,0,2.23598399446716,1.04005620704392,0
"hsa-mir-4467_3860",0,3.2504820516634,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-4467_3861",0,3.2504820516634,1.31983839900787,0,0,0,0,0,0,0
"hsa-mir-3666_3862",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3666_3863",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6132_3864",6.0352436699591,4.33397606888454,0,0,0,0,2.4308383514083,1.11799199723358,3.12016862113176,7.13286245100207
"hsa-miR-6132_3865",0,1.08349401722113,0,0,0,0,0,0,2.08011241408784,0
"hsa-mir-592_3866",0,0,1.31983839900787,2.51503744005953,0,0,2.4308383514083,1.11799199723358,2.08011241408784,26.7482341912578
"hsa-miR-592_3867",0,0,1.31983839900787,2.51503744005953,0,0,2.4308383514083,1.11799199723358,2.08011241408784,26.7482341912578
"hsa-mir-593_3868",0,0,0,0,0,0,0,0,0,0
"hsa-miR-593-5p_3869",0,0,0,0,0,0,0,0,0,0
"hsa-miR-593-3p_3870",0,0,0,0,0,0,0,0,0,0
"hsa-mir-129-1_3871",27.7621208818119,114.85036582544,71.2712735464251,31.4379680007441,34.0508873674264,31.6707903959251,9.72335340563319,11.1799199723358,6.24033724226352,1089.54473939057
"hsa-miR-129-5p_3872",27.7621208818119,114.85036582544,68.6315967484093,28.503757654008,30.2674554377124,24.7186656748684,6.48223560375546,7.82594398063505,5.2002810352196,982.551802625535
"hsa-miR-129-1-3p_3873",0,0,2.63967679801574,2.93421034673611,3.78343192971405,6.95212472105674,3.24111780187773,3.35397599170074,1.04005620704392,106.992936765031
"hsa-mir-182_3874",1432.76684724829,1447.54800700744,1490.09755247989,12812.0198925699,11957.5366138612,10802.8293582198,23058.9326014591,19770.5704790786,21181.7847126565,1037.8314866208
"hsa-miR-182-5p_3875",1432.76684724829,1444.29752495577,1488.77771408088,12791.4804201428,11937.6735962302,10784.2903589637,23026.5214234403,19705.7269432391,21144.3426892029,1037.8314866208
"hsa-miR-182-3p_3876",0,3.2504820516634,1.31983839900787,20.5394724271528,19.8630176309987,18.5389992561513,33.2214574692467,61.4895598478468,37.4420234535812,0
"hsa-mir-96_3877",77.2511189754765,204.780369254794,102.947395122614,1568.96418969047,1273.12484434878,1539.5093965629,2370.06739262309,2471.88030588344,2457.65281724478,296.013791716586
"hsa-miR-96-5p_3878",74.8370215074929,203.696875237573,100.307718324598,1561.41907737029,1266.50383847178,1533.32973014418,2340.08705295572,2456.22841792217,2430.61135586164,296.013791716586
"hsa-miR-96-3p_3879",0,0,0,2.51503744005953,4.72928991214256,2.31737490701891,7.29251505422489,5.58995998616789,7.28039344930745,0
"hsa-mir-183_3880",876.317380878062,2408.60720028258,902.769464921384,4608.80610890908,4433.23636364243,3827.5308880929,10559.5617985176,9516.34788045222,9827.49110035801,192.587286177056
"hsa-miR-183-5p_3881",873.903283410078,2403.18973019648,897.490111325353,4579.8831783484,4405.80648215201,3798.94993090634,10512.5655903904,9476.10016855181,9775.48829000581,190.804070564305
"hsa-miR-183-3p_3882",2.41409746798364,5.41747008610567,5.27935359603149,28.9229305606846,27.4298814904268,28.5809571865666,46.9962081272271,40.2477119004088,52.002810352196,1.78321561275052
"hsa-mir-335_3883",5193.9307023668,4176.86943638747,5553.87998302512,974.15783511639,983.692301725652,1046.68099967021,1849.05770597125,1960.9579631477,2299.56427377411,13352.7185082759
"hsa-miR-335-5p_3884",656.63451129155,862.461237708023,906.728980118408,158.44735872375,160.795857012847,209.336199934042,439.981741604902,517.630294719147,570.990857667112,2287.86563115891
"hsa-miR-335-3p_3885",4537.29619107525,3314.40819867945,4647.15100290672,815.71047639264,822.896444712805,838.117258038507,1408.26568491587,1443.32766842855,1728.573416107,11064.852877117
"hsa-mir-29a_3886",22254.3575086072,22707.8676129205,26258.1849482616,17933.8936392511,18403.5587641116,20662.487129283,47650.1036437559,55071.1677917288,53074.0682454513,59910.6949415791
"hsa-miR-29a-5p_3887",56.7312904976156,43.3397606888454,63.3522431523778,38.9830803209227,23.6464495607128,40.9402900240008,103.715769660087,90.5573517759199,69.6837658719427,174.755130049551
"hsa-miR-29a-3p_3888",22197.6262181096,22664.5278522317,26193.5128667102,17894.4913860235,18379.9123145508,20620.7743809566,47546.3878740958,54980.6104399529,53003.3444233723,59734.1565959168
"hsa-mir-29b-1_3889",160.537481620912,243.786153874755,220.413012634315,266.59396864631,227.951773765271,333.701986610723,637.689927519443,707.688934248855,602.19254387843,1669.08981353448
"hsa-miR-29b-1-5p_3890",53.1101442956401,62.8426529988258,83.1498191374959,23.4736827738889,31.2133134201409,42.4852066286801,77.7868272450655,81.6134157980512,83.2044965635137,82.0279181865238
"hsa-miR-29b-3p_3891",82.0793139114438,139.770728221526,105.58707192063,188.627808004465,150.391419206133,251.821406562722,456.187330614291,581.355838561461,472.18551799794,1587.06189534796
"hsa-mir-3654_3892",14.4845848079018,4.33397606888454,6.59919199503936,5.44924778679564,9.45857982428512,5.40720811637746,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-miR-3654_3893",4.82819493596728,3.2504820516634,5.27935359603149,3.77255616008929,5.67514789457107,2.31737490701891,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-mir-6133_3894",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6133_3895",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6509_3896",0,6.50096410332681,3.95951519702361,2.93421034673611,0.945857982428512,3.86229151169819,5.67195615328603,8.94393597786863,1.04005620704392,0
"hsa-miR-6509-5p_3897",0,3.2504820516634,1.31983839900787,2.09586453338294,0.945857982428512,3.08983320935855,4.8616767028166,7.82594398063505,1.04005620704392,0
"hsa-miR-6509-3p_3898",0,3.2504820516634,2.63967679801574,0.838345813353176,0,0.772458302339638,0.810279450469433,1.11799199723358,0,0
"hsa-mir-490_3899",15.6916335418937,68.2601230849315,14.5182223890866,80.9003709885815,77.560354559138,83.4254966526809,2.4308383514083,1.11799199723358,1.04005620704392,1.78321561275052
"hsa-miR-490-5p_3900",0,0,0,2.09586453338294,0.945857982428512,0.772458302339638,0,0,0,1.78321561275052
"hsa-miR-490-3p_3901",15.6916335418937,68.2601230849315,14.5182223890866,77.9661606418453,76.6144965767095,82.6530383503412,2.4308383514083,1.11799199723358,1.04005620704392,0
"hsa-mir-4468_3902",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4468_3903",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6892_3904",6.0352436699591,8.66795213776908,10.558707192063,0.419172906676588,0,0.772458302339638,0.810279450469433,0,3.12016862113176,0
"hsa-miR-6892-5p_3905",6.0352436699591,8.66795213776908,10.558707192063,0.419172906676588,0,0.772458302339638,0.810279450469433,0,3.12016862113176,0
"hsa-miR-6892-3p_3906",0,0,0,0,0,0,0,0,0,0
"hsa-mir-548f-4_3907",0,1.08349401722113,0,0,0.945857982428512,0,0,0,0,0
"hsa-miR-548f-3p_3908",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-671_3909",1296.37034030722,1605.73813352172,1519.13399725806,1990.65213380712,1923.87513625959,2162.88324655099,2702.28196731556,2764.79420915864,2803.99153419041,1950.83788034907
"hsa-miR-671-5p_3910",747.163166340937,1285.02390442427,1047.95168881225,1301.95104813748,1273.12484434878,1605.94081056411,1510.36089567502,1496.99128429576,1475.83975779532,1039.61470223355
"hsa-miR-671-3p_3911",548.000125232287,319.630735080235,469.862470046802,684.928529509545,646.966859981102,554.62506107986,1188.67995383866,1264.44894887118,1326.071663981,907.656746890013
"hsa-mir-3907_3912",1.20704873399182,0,0,0,0,0,0.810279450469433,0,1.04005620704392,0
"hsa-miR-3907_3913",1.20704873399182,0,0,0,0,0,0.810279450469433,0,1.04005620704392,0
"hsa-mir-153-2_3914",18.1057310098773,18.4193982927593,29.0364447781732,22.2161640538592,15.1337277188562,21.6288324655099,7.29251505422489,6.70795198340147,6.24033724226352,23.1818029657567
"hsa-miR-153-3p_3915",16.8986822758855,16.252410258317,22.4372527831338,18.8627808004465,14.1878697364277,20.8563741631702,6.48223560375546,5.58995998616789,4.16022482817568,23.1818029657567
"hsa-miR-153-5p_3916",1.20704873399182,2.16698803444227,6.59919199503936,2.51503744005953,0.945857982428512,0.772458302339638,0.810279450469433,1.11799199723358,2.08011241408784,0
"hsa-mir-595_3917",0,0,0,0,0,0,0,0,0,0
"hsa-miR-595_3918",0,0,0,0,0,0,0,0,0,0
"hsa-mir-5707_3919",0,0,0,0,0,0,0,0,0,0
"hsa-miR-5707_3920",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3674_3921",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3674_3922",0,0,0,0,0,0,0,0,0,0
"hsa-mir-596_3923",0,0,0,0,0,0,0,0,0,0
"hsa-miR-596_3924",0,0,0,0,0,0,0,0,0,0
"hsa-mir-7160_3925",0,0,0,0,0,0,0,0,0,0
"hsa-miR-7160-5p_3926",0,0,0,0,0,0,0,0,0,0
"hsa-miR-7160-3p_3927",0,0,0,0,0,0,0,0,0,0
"hsa-mir-8055_3928",0,0,0,0,0,0,0,0,0,0
"hsa-miR-8055_3929",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4659a_3930",6.0352436699591,7.58445812054794,5.27935359603149,16.3477433603869,7.56686385942809,10.0419579304153,8.91307395516376,12.2979119695694,10.4005620704392,3.56643122550103
"hsa-miR-4659a-5p_3931",0,2.16698803444227,0,0.838345813353176,0,0.772458302339638,0,1.11799199723358,1.04005620704392,0
"hsa-miR-4659a-3p_3932",6.0352436699591,5.41747008610567,5.27935359603149,15.5093975470337,7.56686385942809,9.26949962807565,8.91307395516376,11.1799199723358,9.36050586339529,3.56643122550103
"hsa-mir-4659b_3933",6.0352436699591,7.58445812054794,5.27935359603149,16.3477433603869,7.56686385942809,10.0419579304153,8.91307395516376,12.2979119695694,10.4005620704392,3.56643122550103
"hsa-miR-4659b-5p_3934",6.0352436699591,5.41747008610567,5.27935359603149,15.5093975470337,7.56686385942809,9.26949962807565,8.91307395516376,11.1799199723358,9.36050586339529,3.56643122550103
"hsa-miR-4659b-3p_3935",0,2.16698803444227,0,0.838345813353176,0,0.772458302339638,0,1.11799199723358,1.04005620704392,0
"hsa-mir-548i-3_3936",0,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-miR-548i_3937",0,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-mir-4660_3938",2.41409746798364,2.16698803444227,2.63967679801574,1.25751872002976,1.89171596485702,2.31737490701891,1.62055890093887,10.0619279751022,5.2002810352196,0
"hsa-miR-4660_3939",0,2.16698803444227,2.63967679801574,1.25751872002976,1.89171596485702,2.31737490701891,1.62055890093887,10.0619279751022,5.2002810352196,0
"hsa-mir-597_3940",15.6916335418937,21.6698803444227,11.8785455910708,23.8928556805655,22.7005915782843,20.8563741631702,34.0317369197162,17.8878719557373,14.5607868986149,10.6992936765031
"hsa-miR-597-5p_3941",0,5.41747008610567,1.31983839900787,6.70676650682541,7.56686385942809,9.26949962807565,5.67195615328603,5.58995998616789,4.16022482817568,1.78321561275052
"hsa-miR-597-3p_3942",15.6916335418937,16.252410258317,10.558707192063,17.1860891737401,15.1337277188562,11.5868745350946,28.3597807664301,12.2979119695694,10.4005620704392,8.91607806375259
"hsa-mir-124-1_3943",1.20704873399182,2.16698803444227,0,0,0,0,0,0,0,3.56643122550103
"hsa-miR-124-5p_3944",0,0,0,0,0,0,0,0,0,3.56643122550103
"hsa-miR-124-3p_3945",1.20704873399182,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-mir-4286_3946",2.41409746798364,1.08349401722113,1.31983839900787,5.03007488011905,16.0795857012847,13.9042494421135,2.4308383514083,3.35397599170074,2.08011241408784,1.78321561275052
"hsa-miR-4286_3947",2.41409746798364,1.08349401722113,1.31983839900787,5.03007488011905,16.0795857012847,13.9042494421135,2.4308383514083,3.35397599170074,2.08011241408784,1.78321561275052
"hsa-mir-1322_3948",1.20704873399182,0,1.31983839900787,2.51503744005953,5.67514789457107,3.86229151169819,1.62055890093887,2.23598399446716,0,0
"hsa-miR-1322_3949",1.20704873399182,0,1.31983839900787,2.51503744005953,5.67514789457107,3.86229151169819,1.62055890093887,2.23598399446716,0,0
"hsa-mir-598_3950",203.991236044618,266.539528236399,293.004124579747,508.037562892024,496.575440774969,534.541145219029,274.684733709138,267.200087338825,281.855232108902,424.405315834623
"hsa-miR-598-3p_3951",202.784187310626,263.289046184736,293.004124579747,504.684179638612,487.116860950684,529.133937102652,269.823057006321,263.846111347125,279.775119694815,422.622100221873
